Date,Time,Error Type,Error Detail
2018-05-18,1102,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-18,1304,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-20,2314,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-21,0856,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-21,1400,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-22,1112,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-05-22,1130,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2018-05-22,1153,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-24,1012,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-24,1012-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-24,1029,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-24,1429,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-28,1143,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-05-31,1546,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-06-01,0120,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-01,1542,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-02,0234,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-02,0649,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-03,1215,OA4MP OIDC authz endpoint error,The client with identifier REDACTED has not been approved. Request rejected. Please contact your administrator.
2018-06-05,0227,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-05,1603,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-05,1604,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-05,2048,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-05,2048-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-06,1514,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-06-06,1814,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-06-07,1529,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1529-2,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1530,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1531,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1559,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2018-06-07,1559,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1559-2,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1600,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1600-2,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1601,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1602,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1603,OA4MP OIDC authz endpoint error,"you must specify ""login"" as an option"
2018-06-07,1838,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-06-07,1838-2,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-06-07,1844,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-06-13,0811,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-13,1557,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2018-06-13,2038,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-06-15,0302,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1159,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-06-19,1245,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-06-19,1628,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1628-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1636,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1644,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1648,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1654,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1657,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1657-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1658,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1703,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1703-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-19,1729,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-06-20,1611,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-06-21,0749,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-21,0753,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-21,2039,OA4MP OIDC authz endpoint error,Error parsing URI REDACTED
2018-06-21,2040,OA4MP OIDC authz endpoint error,Error parsing URI REDACTED
2018-06-21,2043,OA4MP OIDC authz endpoint error,Error parsing URI REDACTED
2018-06-21,2051,OA4MP OIDC authz endpoint error,Error parsing URI REDACTED
2018-06-21,2059,OA4MP OIDC authz endpoint error,Error parsing URI REDACTED
2018-06-21,2105,OA4MP OIDC authz endpoint error,Error parsing URI REDACTED
2018-06-21,2116,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-21,2117,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-22,1057,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-22,1059,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-22,1140,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-22,1140-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-22,1140-3,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-22,1641,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-06-26,1713,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-28,0750,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-28,1637,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-28,1649,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-28,1650,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-28,1743,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-28,2158,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-06-29,1449,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-06-29,1449-2,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-06-29,1449-3,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-06-29,1450,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-06-30,1237,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-06-30,1238,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-06-30,1239,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2018-07-02,1531,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-02,1540,OA4MP OIDC authz endpoint error,The client with identifier REDACTED has not been approved. Request rejected. Please contact your administrator.
2018-07-02,1541,OA4MP OIDC authz endpoint error,The client with identifier REDACTED has not been approved. Request rejected. Please contact your administrator.
2018-07-02,1541-2,OA4MP OIDC authz endpoint error,The client with identifier REDACTED has not been approved. Request rejected. Please contact your administrator.
2018-07-02,1542,OA4MP OIDC authz endpoint error,The client with identifier REDACTED has not been approved. Request rejected. Please contact your administrator.
2018-07-02,1545,OA4MP OIDC authz endpoint error,The client with identifier REDACTED has not been approved. Request rejected. Please contact your administrator.
2018-07-02,1553,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-02,1557,OA4MP OIDC authz endpoint error,The client with identifier REDACTED has not been approved. Request rejected. Please contact your administrator.
2018-07-02,1628,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-02,1629,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-09,0917,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-09,1331,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-07-10,0202,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-10,0219,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-10,1035,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-07-10,1041,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-07-10,1041-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-11,0918,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-11,1234,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-11,1235,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-11,1240,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-11,1245,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-13,1159,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-07-13,1541,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-07-13,1606,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-07-16,0030,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-07-18,1050,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-07-19,1815,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-19,1822,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-19,1822-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-19,1824,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-19,1824-2,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
2018-07-19,2003,dbService Error,STATUS_TRANSACTION_NOT_FOUND
2018-07-20,0100,OA4MP OIDC authz endpoint error,The client with identifier REDACTED cannot be found.  Is the value in the client config correct?
2018-07-20,0601,OA4MP OIDC authz endpoint error,The given redirect REDACTED is not valid for this client
